method,block,iter,t,gaussians,added,pruned,block_seconds,val_psnr,val_ssim,reward,stop_intent,block_steps,densify_mode,densification_interval,prune_mode,opacity_reset,stop,densify_threshold_mult,prune_opacity_threshold,position_lr_mult,feature_lr_mult,opacity_lr_mult,scaling_lr_mult,rotation_lr_mult
agentic,141,28050,605.563,719667,0,0,4.4333,19.613,0.7602,-0.2617,stop,200,off,400,opacity_only,no_reset,continue,0.9939,0.0108,0.894,0.6365,0.825,0.647,0.7213
agentic,142,28250,610.012,719667,0,0,4.4482,20.034,0.7647,-0.2224,stop,200,off,400,opacity_only,no_reset,continue,1.0013,0.0112,0.8591,0.6005,0.7568,0.5994,0.7358
agentic,143,28450,614.451,719667,0,0,4.439,19.811,0.7627,-0.2471,stop,200,off,400,opacity_only,no_reset,continue,0.9936,0.0108,0.8945,0.6376,0.8273,0.6493,0.7206
agentic,144,28650,618.911,719667,0,0,4.4605,19.942,0.7648,-0.223,stop,200,off,400,opacity_only,no_reset,continue,1.0019,0.0112,0.8571,0.5982,0.7521,0.5966,0.7368
agentic,145,28850,623.352,719667,0,0,4.4406,20.06,0.7641,-0.2284,stop,200,off,400,opacity_only,no_reset,continue,0.9944,0.0109,0.892,0.6348,0.8217,0.646,0.7215
agentic,146,29050,627.854,719667,0,0,4.5018,20.023,0.7645,-0.2251,stop,200,off,400,opacity_only,no_reset,continue,1.0028,0.0112,0.8548,0.5953,0.746,0.593,0.738
agentic,147,29250,632.302,719667,0,0,4.4485,20.212,0.7662,-0.2224,stop,200,off,400,opacity_only,no_reset,continue,0.9953,0.0109,0.8893,0.6317,0.8157,0.6421,0.7227
agentic,148,29450,636.772,719667,0,0,4.4705,20.124,0.7645,-0.2493,stop,200,off,400,opacity_only,no_reset,continue,0.9948,0.0109,0.8892,0.632,0.8164,0.6429,0.7221
agentic,149,29650,641.231,719667,0,0,4.4587,19.966,0.7641,-0.2229,stop,200,off,400,opacity_only,no_reset,continue,1.0031,0.0113,0.8543,0.595,0.7462,0.5933,0.738
agentic,150,29850,645.774,719667,0,0,4.5426,20.153,0.7644,-0.2271,stop,200,off,400,opacity_only,no_reset,continue,0.9962,0.0109,0.8864,0.6284,0.8092,0.6383,0.7238
agentic,151,30000,649.173,719667,0,0,3.3992,20.037,0.7653,-0.1774,stop,200,off,400,opacity_only,no_reset,continue,0.9956,0.0109,0.8864,0.629,0.8106,0.6396,0.7231
