method,block,iter,t,gaussians,added,pruned,block_seconds,val_psnr,val_ssim,reward,stop_intent,block_steps,densify_mode,densification_interval,prune_mode,opacity_reset,stop,densify_threshold_mult,prune_opacity_threshold,position_lr_mult,feature_lr_mult,opacity_lr_mult,scaling_lr_mult,rotation_lr_mult
agentic,135,27000,415.347,1693865,0,0,3.2211,21.07,0.8065,-0.3407,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4626,0.0036,0.5052,1.7627,0.5544,1.8049,1.3433
agentic,136,27200,418.62,1693865,0,0,3.2722,21.043,0.8063,-0.3226,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4921,0.0043,0.6045,1.692,0.6227,1.7426,1.2442
agentic,137,27400,421.835,1693865,0,0,3.2154,21.248,0.8064,-0.3198,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4675,0.0037,0.5157,1.7516,0.562,1.7953,1.3292
agentic,138,27600,425.064,1693865,0,0,3.2288,21.382,0.8065,-0.3252,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4717,0.0037,0.5201,1.7416,0.564,1.7859,1.3177
agentic,139,27800,428.3,1693865,0,0,3.236,21.096,0.8051,-0.3492,stop,200,conservative,400,opacity_only,reset_if_plateau,continue,0.5001,0.0045,0.6243,1.6728,0.6356,1.7258,1.2237
agentic,140,28000,431.506,1693865,0,0,3.2066,21.241,0.8077,-0.3193,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.5067,0.0046,0.63,1.6571,0.636,1.7088,1.2098
agentic,141,28200,434.702,1693865,0,0,3.1961,21.346,0.8067,-0.343,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4715,0.0037,0.5245,1.7421,0.569,1.7873,1.3177
agentic,142,28400,437.927,1693865,0,0,3.2243,21.032,0.8049,-0.3202,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4931,0.0043,0.6058,1.689,0.6256,1.7407,1.2423
agentic,143,28600,441.147,1693865,0,0,3.2207,21.286,0.8074,-0.3319,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4681,0.0037,0.5163,1.7494,0.5644,1.794,1.3277
agentic,144,28800,444.318,1693865,0,0,3.171,21.216,0.8079,-0.3286,stop,200,conservative,400,opacity_only,reset_if_plateau,continue,0.4972,0.0044,0.6148,1.6789,0.6315,1.7318,1.2318
agentic,145,29000,447.561,1693865,0,0,3.2423,21.161,0.8063,-0.3211,stop,200,conservative,400,opacity_only,reset_if_plateau,continue,0.5137,0.0047,0.6442,1.6391,0.6456,1.6929,1.1932
agentic,146,29200,450.786,1693865,0,0,3.2256,21.176,0.8067,-0.3246,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4812,0.0039,0.5333,1.7201,0.5724,1.765,1.2944
agentic,147,29400,453.928,1693865,0,0,3.1414,21.057,0.8073,-0.3191,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4931,0.0043,0.6056,1.6884,0.6276,1.7408,1.2425
agentic,148,29600,457.139,1693865,0,0,3.2117,21.324,0.8089,-0.3196,stop,200,conservative,400,opacity_only,reset_if_plateau,continue,0.4928,0.0043,0.6082,1.6898,0.63,1.7425,1.2432
agentic,149,29800,460.349,1693865,0,0,3.21,21.278,0.8082,-0.322,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4846,0.004,0.5383,1.7115,0.576,1.7573,1.2854
agentic,150,30000,463.531,1693865,0,0,3.1813,21.272,0.8078,-0.4195,stop,200,conservative,400,opacity_only,reset_if_plateau,continue,0.4975,0.0044,0.6149,1.6777,0.6339,1.7315,1.2317
